GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A0A087WW23	ALOX5AP	located_in	GO:0031965	nuclear membrane	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0182	9606	UniProt		C
UniProtKB	A0A087WW42	POLE	involved_in	GO:0006281	DNA repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029703	9606	InterPro		P
UniProtKB	A0A087WW42	POLE	part_of	GO:0008622	epsilon DNA polymerase complex	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029703	9606	InterPro		C
UniProtKB	A0A087WW44	FANCC	involved_in	GO:0006281	DNA repair	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A087WW44	FANCC	involved_in	GO:0006974	DNA damage response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A087WW44	FANCC	involved_in	GO:0036297	interstrand cross-link repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000686	9606	InterPro		P
UniProtKB	A0A087WW71	DDB2	involved_in	GO:0006281	DNA repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033312	9606	InterPro		P
UniProtKB	A0A087WW71	DDB2	involved_in	GO:0006974	DNA damage response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A087WW88	CHMP2B	part_of	GO:0005643	nuclear pore	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00026270	9606	UniProt		C
UniProtKB	A0A087WWF6	POLD2	involved_in	GO:0006281	DNA repair	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0228|UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A087WWF6	POLD2	involved_in	GO:0006974	DNA damage response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A087WWF6	POLD2	part_of	GO:0043625	delta DNA polymerase complex	ECO:0000501	IEA	GO_REF:0000120	ARBA:ARBA00028885|UniProtKB:O35654|ensembl:ENSMUSP00000099986	9606	UniProt		C
UniProtKB	A0A087WWG0	ATRX	involved_in	GO:0006281	DNA repair	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A087WWG0	ATRX	involved_in	GO:0006974	DNA damage response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A087WWI9	SMC6	involved_in	GO:0006281	DNA repair	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A087WWI9	SMC6	involved_in	GO:0006974	DNA damage response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A087WWJ9	ABRAXAS1	involved_in	GO:0006281	DNA repair	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A087WWJ9	ABRAXAS1	involved_in	GO:0006974	DNA damage response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A087WWP4	RBM15	located_in	GO:0031965	nuclear membrane	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0182	9606	UniProt		C
UniProtKB	A0A087WWV3	A0A087WWV3	involved_in	GO:0000731	DNA synthesis involved in DNA repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR007218	9606	InterPro		P
UniProtKB	A0A087WWW4	CHD1L	involved_in	GO:0006281	DNA repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR031053	9606	InterPro		P
UniProtKB	A0A087WX20	MLH1	involved_in	GO:0006281	DNA repair	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A087WX20	MLH1	involved_in	GO:0006298	mismatch repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002099|InterPro:IPR013507|InterPro:IPR038973	9606	InterPro		P
UniProtKB	A0A087WX20	MLH1	involved_in	GO:0006974	DNA damage response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A087WX51	POLE	involved_in	GO:0006281	DNA repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029703	9606	InterPro		P
UniProtKB	A0A087WX51	POLE	part_of	GO:0008622	epsilon DNA polymerase complex	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029703	9606	InterPro		C
UniProtKB	A0A087WXI3	FMR1	involved_in	GO:0006974	DNA damage response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A087WY29	FMR1	involved_in	GO:0006974	DNA damage response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A087WYD5	GTF2H3	involved_in	GO:0006281	DNA repair	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A087WYD5	GTF2H3	involved_in	GO:0006289	nucleotide-excision repair	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR004600|UniRule:UR001590778	9606	UniProt		P
UniProtKB	A0A087WYD5	GTF2H3	involved_in	GO:0006974	DNA damage response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A087WYJ2	POLD1	involved_in	GO:0006281	DNA repair	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0228	9606	UniProt		P
UniProtKB	A0A087WYJ2	POLD1	part_of	GO:0043625	delta DNA polymerase complex	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00028885	9606	UniProt		C
UniProtKB	A0A087WYT8	DDB2	involved_in	GO:0006281	DNA repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033312	9606	InterPro		P
UniProtKB	A0A087WYT8	DDB2	involved_in	GO:0006974	DNA damage response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A087WZ35	RAD51C	involved_in	GO:0006281	DNA repair	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR020588|UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A087WZ35	RAD51C	involved_in	GO:0006974	DNA damage response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A087WZA9	TMEM120A	located_in	GO:0005637	nuclear inner membrane	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0179	9606	UniProt		C
UniProtKB	A0A087WZC3	SYCP1	located_in	GO:0000795	synaptonemal complex	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008827	9606	InterPro		C
UniProtKB	A0A087WZF4	TMEM120A	located_in	GO:0005637	nuclear inner membrane	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0179	9606	UniProt		C
UniProtKB	A0A087WZQ0	GADD45A	involved_in	GO:0006974	DNA damage response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A087X072	RECQL4	involved_in	GO:0006281	DNA repair	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00029008	9606	UniProt		P
UniProtKB	A0A087X0C0	FANCL	involved_in	GO:0036297	interstrand cross-link repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR026848	9606	InterPro		P
UniProtKB	A0A087X0E9	ATM	involved_in	GO:0006974	DNA damage response	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR038980	9606	InterPro		P
UniProtKB	A0A087X0G7	IKBKG	involved_in	GO:0006974	DNA damage response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A087X0X5	DDB2	involved_in	GO:0006281	DNA repair	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR033312|UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A087X0X5	DDB2	involved_in	GO:0006974	DNA damage response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A087X1B1	IKBKG	involved_in	GO:0006974	DNA damage response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A087X1K9	LYPLA1	located_in	GO:0031965	nuclear membrane	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0182	9606	UniProt		C
UniProtKB	A0A087X1V5	NBN	involved_in	GO:0006302	double-strand break repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR040227	9606	InterPro		P
UniProtKB	A0A087X1V5	NBN	involved_in	GO:0007095	mitotic G2 DNA damage checkpoint signaling	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR040227	9606	InterPro		P
UniProtKB	A0A087X266	TMEM120A	located_in	GO:0005637	nuclear inner membrane	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0179	9606	UniProt		C
UniProtKB	A0A087X2H0	BARD1	involved_in	GO:0006281	DNA repair	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A087X2H0	BARD1	involved_in	GO:0006974	DNA damage response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A090HNM7	ERCC5	involved_in	GO:0006281	DNA repair	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00029008	9606	UniProt		P
UniProtKB	A0A090HNM7	ERCC5	involved_in	GO:0006289	nucleotide-excision repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001044	9606	InterPro		P
UniProtKB	A0A096LNL6	ATRX	involved_in	GO:0006281	DNA repair	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A096LNL6	ATRX	involved_in	GO:0006974	DNA damage response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A096LNL7	ATRX	involved_in	GO:0006281	DNA repair	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A096LNL7	ATRX	involved_in	GO:0006974	DNA damage response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A096LNL9	ATRX	involved_in	GO:0006281	DNA repair	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A096LNL9	ATRX	involved_in	GO:0006974	DNA damage response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A096LNN3	ATRX	involved_in	GO:0006281	DNA repair	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A096LNN3	ATRX	involved_in	GO:0006974	DNA damage response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A096LNR8	ATRX	involved_in	GO:0006281	DNA repair	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A096LNR8	ATRX	involved_in	GO:0006974	DNA damage response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A096LNW1	ATRX	involved_in	GO:0006281	DNA repair	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A096LNW1	ATRX	involved_in	GO:0006974	DNA damage response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A096LNX6	ATRX	involved_in	GO:0006281	DNA repair	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A096LNX6	ATRX	involved_in	GO:0006974	DNA damage response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A096LP59	ATRX	involved_in	GO:0006281	DNA repair	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A096LP59	ATRX	involved_in	GO:0006974	DNA damage response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A0A0MR50	CUL4A	involved_in	GO:0006281	DNA repair	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A0A0MR50	CUL4A	involved_in	GO:0006974	DNA damage response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A0A0MRH8	CHD1L	involved_in	GO:0006281	DNA repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR031053	9606	InterPro		P
UniProtKB	A0A0A0MRW7	APTX	involved_in	GO:0000012	single strand break repair	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00088812	9606	UniProt		P
UniProtKB	A0A0A0MRW7	APTX	involved_in	GO:0006281	DNA repair	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A0A0MRW7	APTX	involved_in	GO:0006974	DNA damage response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A0A0MRY1	SMC6	involved_in	GO:0006281	DNA repair	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A0A0MRY1	SMC6	involved_in	GO:0006302	double-strand break repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR038729	9606	InterPro		P
UniProtKB	A0A0A0MRY1	SMC6	involved_in	GO:0006974	DNA damage response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A0A0MS77	IL15RA	located_in	GO:0031965	nuclear membrane	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0182	9606	UniProt		C
UniProtKB	A0A0A0MSC6	ANKLE1	involved_in	GO:0006281	DNA repair	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A0A0MSC6	ANKLE1	involved_in	GO:0006974	DNA damage response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A0A0MSH9	CHD1L	involved_in	GO:0006281	DNA repair	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR031053|UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	A0A0A0MSH9	CHD1L	involved_in	GO:0006974	DNA damage response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	A0A0A0MSZ7	MCM3AP	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	A0A0A0YLX2	U38	involved_in	GO:0006281	DNA repair	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0228	9606	UniProt		P
UniProtKB	A0A0A0YP96	U38	involved_in	GO:0006281	DNA repair	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0228	9606	UniProt		P
